artist,track,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,unique
Quarterflash,Right Kind Of Love,"['album rock', 'new wave pop']",0.569,0.572,11,-10.58,0,0.0479,0.126,0.0,0.213,0.619,117.196,audio_features,4zX0cVjhJNnhQVjYIvafK4,spotify:track:4zX0cVjhJNnhQVjYIvafK4,https://api.spotify.com/v1/tracks/4zX0cVjhJNnhQVjYIvafK4,https://api.spotify.com/v1/audio-analysis/4zX0cVjhJNnhQVjYIvafK4,229333,4,Quarterflash|Right Kind Of Love
Deodato,Happy Hour,"['bossa nova', 'bossa nova jazz', 'jazz funk', 'soul jazz']",0.786,0.75,0,-12.263,1,0.036,0.175,0.128,0.12,0.966,127.145,audio_features,4gWUyoVMKDISZ9NZUFtnk4,spotify:track:4gWUyoVMKDISZ9NZUFtnk4,https://api.spotify.com/v1/tracks/4gWUyoVMKDISZ9NZUFtnk4,https://api.spotify.com/v1/audio-analysis/4gWUyoVMKDISZ9NZUFtnk4,299160,4,Deodato|Happy Hour
Dionne Warwick,Friends in Love,"['adult standards', 'brill building pop', 'christmas', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",0.475,0.301,5,-14.716,1,0.0318,0.647,0.0,0.31,0.207,135.624,audio_features,7A2SdvA35KGIbpLMFgmAH0,spotify:track:7A2SdvA35KGIbpLMFgmAH0,https://api.spotify.com/v1/tracks/7A2SdvA35KGIbpLMFgmAH0,https://api.spotify.com/v1/audio-analysis/7A2SdvA35KGIbpLMFgmAH0,240067,4,Dionne Warwick & Johnny Mathis|Friends In Love
Sheena Easton,When He Shines,"['adult standards', 'mellow gold', 'minneapolis sound', 'new romantic', 'new wave pop', 'soft rock']",0.346,0.0677,10,-15.864,1,0.0341,0.922,3.44e-06,0.112,0.0855,110.559,audio_features,4lDkoDDSBJ80vd8MzFlOXj,spotify:track:4lDkoDDSBJ80vd8MzFlOXj,https://api.spotify.com/v1/tracks/4lDkoDDSBJ80vd8MzFlOXj,https://api.spotify.com/v1/audio-analysis/4lDkoDDSBJ80vd8MzFlOXj,236347,4,Sheena Easton|When He Shines
Aldo Nova,Fantasy 2.0,"['album rock', 'canadian metal', 'classic canadian rock', 'glam metal', 'hard rock', 'rock']",0.468,0.972,5,-4.383,1,0.113,0.000876,0.0609,0.212,0.241,130.994,audio_features,7oeclTYai8Aur76auXnlk4,spotify:track:7oeclTYai8Aur76auXnlk4,https://api.spotify.com/v1/tracks/7oeclTYai8Aur76auXnlk4,https://api.spotify.com/v1/audio-analysis/7oeclTYai8Aur76auXnlk4,411333,4,Aldo Nova|Fantasy
Paul Davis,'65 Love Affair,"['album rock', 'bubblegum pop', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",0.654,0.764,9,-4.046,0,0.0289,0.558,0.0,0.204,0.88,154.549,audio_features,4XCvXkbtuPLs4bjDPpJvQW,spotify:track:4XCvXkbtuPLs4bjDPpJvQW,https://api.spotify.com/v1/tracks/4XCvXkbtuPLs4bjDPpJvQW,https://api.spotify.com/v1/audio-analysis/4XCvXkbtuPLs4bjDPpJvQW,233800,4,Paul Davis|'65 Love Affair
Bertie Higgins,Just Another Day in Paradise,['soft rock'],0.637,0.792,0,-1.856,1,0.0275,0.333,0.0,0.141,0.697,129.986,audio_features,4OCEROdprGi3IBqk21Kx71,spotify:track:4OCEROdprGi3IBqk21Kx71,https://api.spotify.com/v1/tracks/4OCEROdprGi3IBqk21Kx71,https://api.spotify.com/v1/audio-analysis/4OCEROdprGi3IBqk21Kx71,262237,4,Bertie Higgins|Just Another Day In Paradise
Greg Kihn Band,Happy Man,[],0.675,0.908,4,-4.546,0,0.0497,0.0417,0.0,0.107,0.705,147.814,audio_features,5p2iQ2J67FY49JEk0zuLRr,spotify:track:5p2iQ2J67FY49JEk0zuLRr,https://api.spotify.com/v1/tracks/5p2iQ2J67FY49JEk0zuLRr,https://api.spotify.com/v1/audio-analysis/5p2iQ2J67FY49JEk0zuLRr,164653,4,Greg Kihn Band|Happy Man
Daryl Hall John Oates,Did It In A Minute - Live 1982,"['album rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0.481,0.882,7,-8.46,1,0.0434,0.00158,0.000347,0.765,0.544,132.085,audio_features,72cjz63LAsPj25POdxZh88,spotify:track:72cjz63LAsPj25POdxZh88,https://api.spotify.com/v1/tracks/72cjz63LAsPj25POdxZh88,https://api.spotify.com/v1/audio-analysis/72cjz63LAsPj25POdxZh88,235600,4,Daryl Hall John Oates|Did It In A Minute
Dan Fogelberg,Run for the Roses - Live,"['adult standards', 'album rock', 'bubblegum pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",0.285,0.304,5,-14.494,1,0.0363,0.877,0.000214,0.689,0.222,86.218,audio_features,4rY4QLBxawNLytPUNr9y6u,spotify:track:4rY4QLBxawNLytPUNr9y6u,https://api.spotify.com/v1/tracks/4rY4QLBxawNLytPUNr9y6u,https://api.spotify.com/v1/audio-analysis/4rY4QLBxawNLytPUNr9y6u,325773,3,Dan Fogelberg|Run For The Roses
Eddie Rabbitt,I Don't Know Where To Start,"['country', 'country gospel', 'country rock', 'mellow gold', 'nashville sound', 'outlaw country', 'soft rock', 'traditional country']",0.628,0.262,2,-13.971,1,0.0306,0.886,3.45e-06,0.103,0.361,112.875,audio_features,2NhQEQYqoarBnlJHFJaxUH,spotify:track:2NhQEQYqoarBnlJHFJaxUH,https://api.spotify.com/v1/tracks/2NhQEQYqoarBnlJHFJaxUH,https://api.spotify.com/v1/audio-analysis/2NhQEQYqoarBnlJHFJaxUH,206200,4,Eddie Rabbitt|I Don't Know Where To Start
Ambrosia,How Can You Love Me,"['adult standards', 'album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock', 'yacht rock']",0.622,0.83,10,-7.243,0,0.0307,0.148,7.75e-06,0.117,0.959,130.783,audio_features,5SVuelai9DFZFtnKxF7wLD,spotify:track:5SVuelai9DFZFtnKxF7wLD,https://api.spotify.com/v1/tracks/5SVuelai9DFZFtnKxF7wLD,https://api.spotify.com/v1/audio-analysis/5SVuelai9DFZFtnKxF7wLD,245440,4,Ambrosia|How Can You Love Me
The Manhattan Transfer,Route 66 - Live,"['a cappella', 'adult standards', 'christmas', 'lounge', 'vocal jazz']",0.588,0.659,2,-13.147,1,0.669,0.177,0.0,0.824,0.542,133.027,audio_features,70dekY2V8zjM88zAKefLgN,spotify:track:70dekY2V8zjM88zAKefLgN,https://api.spotify.com/v1/tracks/70dekY2V8zjM88zAKefLgN,https://api.spotify.com/v1/audio-analysis/70dekY2V8zjM88zAKefLgN,49400,4,The Manhattan Transfer|Route 66
Four Tops,Back To School Again,"['adult standards', 'brill building pop', 'christmas', 'classic soul', 'disco', 'folk rock', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soul']",0.662,0.526,0,-10.105,0,0.0295,0.0367,2.19e-06,0.0965,0.529,144.07,audio_features,47cSCP6AWIH0gVige52JwF,spotify:track:47cSCP6AWIH0gVige52JwF,https://api.spotify.com/v1/tracks/47cSCP6AWIH0gVige52JwF,https://api.spotify.com/v1/audio-analysis/47cSCP6AWIH0gVige52JwF,229440,4,Four Tops|Back To School Again
Kool,Get Down On It,"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul']",0.853,0.557,9,-8.779,0,0.0509,0.0897,8.7e-06,0.0641,0.968,111.525,audio_features,0lWlL2GH5MoPB8EmpcrnY5,spotify:track:0lWlL2GH5MoPB8EmpcrnY5,https://api.spotify.com/v1/tracks/0lWlL2GH5MoPB8EmpcrnY5,https://api.spotify.com/v1/audio-analysis/0lWlL2GH5MoPB8EmpcrnY5,290467,4,Kool & The Gang|Get Down On It
Joan Jett,I Love Rock 'N Roll (with Steve Jones & Paul Cook),['rock'],0.694,0.842,4,-4.048,1,0.22,0.193,0.0,0.699,0.724,94.554,audio_features,5C1mg789o43dv5czO5vq1C,spotify:track:5C1mg789o43dv5czO5vq1C,https://api.spotify.com/v1/tracks/5C1mg789o43dv5czO5vq1C,https://api.spotify.com/v1/audio-analysis/5C1mg789o43dv5czO5vq1C,177787,4,Joan Jett & the Blackhearts|I Love Rock 'N Roll
The Charlie Daniels Band,Still in Saigon,"['classic rock', 'country', 'country rock', 'nashville sound', 'outlaw country', 'redneck', 'rock', 'southern rock', 'traditional country']",0.615,0.852,10,-5.94,0,0.0719,0.0619,1.24e-06,0.142,0.708,146.073,audio_features,313J0YmNtpcqjQNopecqS1,spotify:track:313J0YmNtpcqjQNopecqS1,https://api.spotify.com/v1/tracks/313J0YmNtpcqjQNopecqS1,https://api.spotify.com/v1/audio-analysis/313J0YmNtpcqjQNopecqS1,240667,4,The Charlie Daniels Band|Still In Saigon
Simon,"Wake up Little Susie - Live at Central Park, New York, NY - September 19, 1981","['classic rock', 'folk', 'folk rock', 'folk-pop', 'melancholia', 'mellow gold', 'rock']",0.628,0.63,2,-13.674,1,0.0389,0.45,0.0,0.715,0.559,95.529,audio_features,3i10Co0CjEzd1UpamggnlT,spotify:track:3i10Co0CjEzd1UpamggnlT,https://api.spotify.com/v1/tracks/3i10Co0CjEzd1UpamggnlT,https://api.spotify.com/v1/audio-analysis/3i10Co0CjEzd1UpamggnlT,138387,4,Simon & Garfunkel|Wake Up Little Susie
Shalamar,A Night to Remember,"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",0.828,0.824,10,-5.912,0,0.0415,0.0666,5.41e-05,0.187,0.944,108.689,audio_features,2vZny8SPiZ9YsgTvWnKpJO,spotify:track:2vZny8SPiZ9YsgTvWnKpJO,https://api.spotify.com/v1/tracks/2vZny8SPiZ9YsgTvWnKpJO,https://api.spotify.com/v1/audio-analysis/2vZny8SPiZ9YsgTvWnKpJO,310920,4,Shalamar|A Night To Remember
The Waitresses,I Know What Boys Like,"['dance rock', 'new wave pop']",0.722,0.897,11,-5.67,1,0.089,0.256,1.16e-06,0.043,0.679,104.608,audio_features,2UYDYvVTcp1juuSNII9QKF,spotify:track:2UYDYvVTcp1juuSNII9QKF,https://api.spotify.com/v1/tracks/2UYDYvVTcp1juuSNII9QKF,https://api.spotify.com/v1/audio-analysis/2UYDYvVTcp1juuSNII9QKF,194160,4,The Waitresses|I Know What Boys Like
Smokey Robinson,Old Fashioned Love,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",0.75,0.62,0,-9.011,1,0.0284,0.473,8.58e-05,0.239,0.962,105.536,audio_features,0jY8jCudLSQApvfLYf0lJc,spotify:track:0jY8jCudLSQApvfLYf0lJc,https://api.spotify.com/v1/tracks/0jY8jCudLSQApvfLYf0lJc,https://api.spotify.com/v1/audio-analysis/0jY8jCudLSQApvfLYf0lJc,194507,4,Smokey Robinson|Old Fashioned Love
The J. Geils Band,Freeze-Frame,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'power pop', 'rock', 'roots rock', 'soft rock', 'southern rock']",0.547,0.694,0,-12.434,1,0.0398,0.188,0.00114,0.369,0.91,186.242,audio_features,64vzVXyEETv8abjjeZOcta,spotify:track:64vzVXyEETv8abjjeZOcta,https://api.spotify.com/v1/tracks/64vzVXyEETv8abjjeZOcta,https://api.spotify.com/v1/audio-analysis/64vzVXyEETv8abjjeZOcta,237493,4,The J. Geils Band|Freeze-frame
John Denver,"Shanghai Breezes - Live at Five Seasons Center, Cedar Rapids, IA - December 1987","['adult standards', 'christmas', 'folk', 'folk rock', 'mellow gold', 'soft rock']",0.387,0.267,4,-14.102,1,0.0671,0.581,0.0,0.686,0.506,101.977,audio_features,1f0sPxjljo4Wr1tPSMLnTF,spotify:track:1f0sPxjljo4Wr1tPSMLnTF,https://api.spotify.com/v1/tracks/1f0sPxjljo4Wr1tPSMLnTF,https://api.spotify.com/v1/audio-analysis/1f0sPxjljo4Wr1tPSMLnTF,233253,3,John Denver|Shanghai Breezes
ABBA,The Visitors,"['europop', 'swedish pop']",0.61,0.619,2,-9.838,1,0.0302,0.075,0.000427,0.093,0.719,131.194,audio_features,5v35PWmB4SwHhH0JJFXrmR,spotify:track:5v35PWmB4SwHhH0JJFXrmR,https://api.spotify.com/v1/tracks/5v35PWmB4SwHhH0JJFXrmR,https://api.spotify.com/v1/audio-analysis/5v35PWmB4SwHhH0JJFXrmR,347200,4,ABBA|The Visitors
Sammy Hagar,Piece Of My Heart,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'metal', 'rock', 'soft rock', 'southern rock']",0.516,0.56,2,-11.029,1,0.0339,0.0544,0.000431,0.0698,0.713,89.574,audio_features,7lRVXzYDdXywXHMeoZZsXl,spotify:track:7lRVXzYDdXywXHMeoZZsXl,https://api.spotify.com/v1/tracks/7lRVXzYDdXywXHMeoZZsXl,https://api.spotify.com/v1/audio-analysis/7lRVXzYDdXywXHMeoZZsXl,237693,4,Sammy Hagar|Piece Of My Heart
Carole King,One To One,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'folk-pop', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",0.723,0.541,3,-12.71,1,0.0324,0.539,0.00023,0.229,0.707,112.187,audio_features,5nI0dG8Div5AApredQ6Z7v,spotify:track:5nI0dG8Div5AApredQ6Z7v,https://api.spotify.com/v1/tracks/5nI0dG8Div5AApredQ6Z7v,https://api.spotify.com/v1/audio-analysis/5nI0dG8Div5AApredQ6Z7v,196493,4,Carole King|One To One
The Police,Secret Journey - Remastered 2003,"['album rock', 'art rock', 'classic rock', 'dance rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",0.556,0.672,2,-9.787,1,0.0308,0.00366,0.0137,0.191,0.376,131.384,audio_features,1T6EaL2yoW7wetDWFLUSFL,spotify:track:1T6EaL2yoW7wetDWFLUSFL,https://api.spotify.com/v1/tracks/1T6EaL2yoW7wetDWFLUSFL,https://api.spotify.com/v1/audio-analysis/1T6EaL2yoW7wetDWFLUSFL,213693,4,The Police|Secret Journey
Waylon,Just to Satisfy You,"['country', 'country rock', 'nashville sound', 'outlaw country', 'southern rock', 'texas country', 'traditional country']",0.651,0.794,4,-6.82,1,0.0269,0.602,0.307,0.434,0.864,126.843,audio_features,5clbtVmyzido2OzcK9bdOS,spotify:track:5clbtVmyzido2OzcK9bdOS,https://api.spotify.com/v1/tracks/5clbtVmyzido2OzcK9bdOS,https://api.spotify.com/v1/audio-analysis/5clbtVmyzido2OzcK9bdOS,245200,4,Waylon & Willie|Just To Satisfy You
Prism,Turn On Your Radar,"['album rock', 'classic canadian rock']",0.677,0.52,10,-10.026,1,0.0324,0.0956,0.0,0.0709,0.894,115.517,audio_features,6eydx7qZE6K8dZy736gNTb,spotify:track:6eydx7qZE6K8dZy736gNTb,https://api.spotify.com/v1/tracks/6eydx7qZE6K8dZy736gNTb,https://api.spotify.com/v1/audio-analysis/6eydx7qZE6K8dZy736gNTb,195667,4,Prism|Turn On Your Radar
Huey Lewis,Do You Believe in Love,"['album rock', 'classic rock', 'dance rock', 'folk rock', 'mellow gold', 'new romantic', 'new wave pop', 'rock', 'soft rock']",0.617,0.593,7,-6.908,1,0.0242,0.0617,0.0,0.741,0.722,107.376,audio_features,2I6mvGjzJLQUeGgZn98cdr,spotify:track:2I6mvGjzJLQUeGgZn98cdr,https://api.spotify.com/v1/tracks/2I6mvGjzJLQUeGgZn98cdr,https://api.spotify.com/v1/audio-analysis/2I6mvGjzJLQUeGgZn98cdr,269453,4,Huey Lewis & The News|Do You Believe In Love
Bertie Higgins,Key Largo,['soft rock'],0.521,0.663,6,-6.78,1,0.0369,0.315,1.49e-05,0.094,0.218,101.431,audio_features,6J3e2ixqBlgSqSW33ol5lb,spotify:track:6J3e2ixqBlgSqSW33ol5lb,https://api.spotify.com/v1/tracks/6J3e2ixqBlgSqSW33ol5lb,https://api.spotify.com/v1/audio-analysis/6J3e2ixqBlgSqSW33ol5lb,204624,4,Bertie Higgins|Key Largo
Genesis,Man On The Corner - 2007 Remastered Version,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.696,0.334,6,-11.246,1,0.0328,0.61,0.000355,0.0713,0.362,111.632,audio_features,0oZIhxPO45rQkDIMr75gK5,spotify:track:0oZIhxPO45rQkDIMr75gK5,https://api.spotify.com/v1/tracks/0oZIhxPO45rQkDIMr75gK5,https://api.spotify.com/v1/audio-analysis/0oZIhxPO45rQkDIMr75gK5,267427,4,Genesis|Man On The Corner
Alessi,Put Away Your Love,['yacht rock'],0.777,0.5,0,-13.089,1,0.0373,0.577,0.0,0.234,0.786,126.45,audio_features,3OfHkVTD7efikqeBQJBYyM,spotify:track:3OfHkVTD7efikqeBQJBYyM,https://api.spotify.com/v1/tracks/3OfHkVTD7efikqeBQJBYyM,https://api.spotify.com/v1/audio-analysis/3OfHkVTD7efikqeBQJBYyM,215667,4,Alessi|Put Away Your Love
Diana Ross,Work That Body,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soul']",0.865,0.737,7,-7.175,0,0.07,0.233,3.59e-05,0.649,0.848,110.921,audio_features,4K75wHUlIPvaV8lyQB3i2K,spotify:track:4K75wHUlIPvaV8lyQB3i2K,https://api.spotify.com/v1/tracks/4K75wHUlIPvaV8lyQB3i2K,https://api.spotify.com/v1/audio-analysis/4K75wHUlIPvaV8lyQB3i2K,299093,4,Diana Ross|Work That Body
Gordon Lightfoot,Baby Step Back - Live,"['album rock', 'canadian country', 'canadian folk', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",0.698,0.591,1,-9.331,0,0.0301,0.31,0.00192,0.707,0.873,109.979,audio_features,2TwsRVSBmRBqUJRBZJVkaz,spotify:track:2TwsRVSBmRBqUJRBZJVkaz,https://api.spotify.com/v1/tracks/2TwsRVSBmRBqUJRBZJVkaz,https://api.spotify.com/v1/audio-analysis/2TwsRVSBmRBqUJRBZJVkaz,228880,4,Gordon Lightfoot|Baby Step Back
T.G. Sheppard,Finally - Live,"['country', 'country gospel', 'country rock', 'nashville sound', 'outlaw country', 'traditional country']",0.347,0.525,3,-11.539,1,0.0341,0.639,0.0465,0.404,0.292,130.757,audio_features,0XHu2pxYcFAncODaJId8Ya,spotify:track:0XHu2pxYcFAncODaJId8Ya,https://api.spotify.com/v1/tracks/0XHu2pxYcFAncODaJId8Ya,https://api.spotify.com/v1/audio-analysis/0XHu2pxYcFAncODaJId8Ya,224800,4,T.G. Sheppard|Finally
Van Halen,"(Oh) Pretty Woman - Live at the Tokyo Dome June 21, 2013","['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",0.382,0.918,8,-5.416,1,0.055,0.0028,0.446,0.755,0.652,124.982,audio_features,2N6TLiHyUpxx3INZukzXxn,spotify:track:2N6TLiHyUpxx3INZukzXxn,https://api.spotify.com/v1/tracks/2N6TLiHyUpxx3INZukzXxn,https://api.spotify.com/v1/audio-analysis/2N6TLiHyUpxx3INZukzXxn,188909,4,Van Halen|(oh) Pretty Woman
The Cars,Since You're Gone,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock']",0.618,0.607,0,-8.625,1,0.0299,0.042,0.0277,0.0464,0.545,95.715,audio_features,7zIjH2tLYxfyn2AAijMQ54,spotify:track:7zIjH2tLYxfyn2AAijMQ54,https://api.spotify.com/v1/tracks/7zIjH2tLYxfyn2AAijMQ54,https://api.spotify.com/v1/audio-analysis/7zIjH2tLYxfyn2AAijMQ54,213293,4,The Cars|Since You're Gone
Carpenters,Beechwood 4-5789,"['adult standards', 'christmas', 'folk', 'mellow gold', 'soft rock']",0.779,0.5,0,-11.439,1,0.0543,0.178,4.69e-05,0.0732,0.962,139.43,audio_features,5JUbG6t4aLLWEgD15jeVaJ,spotify:track:5JUbG6t4aLLWEgD15jeVaJ,https://api.spotify.com/v1/tracks/5JUbG6t4aLLWEgD15jeVaJ,https://api.spotify.com/v1/audio-analysis/5JUbG6t4aLLWEgD15jeVaJ,186267,4,Carpenters|Beechwood 4-5789
Al Jarreau,Teach Me Tonight,"['adult standards', 'jazz funk', 'quiet storm', 'smooth jazz', 'soft rock', 'vocal jazz', 'yacht rock']",0.416,0.461,1,-7.573,1,0.0266,0.0958,5.8e-05,0.11,0.297,68.521,audio_features,4SczgmxFyTiyqdn15IOYXL,spotify:track:4SczgmxFyTiyqdn15IOYXL,https://api.spotify.com/v1/tracks/4SczgmxFyTiyqdn15IOYXL,https://api.spotify.com/v1/audio-analysis/4SczgmxFyTiyqdn15IOYXL,248454,4,Al Jarreau|Teach Me Tonight
Tom Tom Club,Genius of Love,"['dance rock', 'new romantic', 'new wave', 'no wave', 'post-punk']",0.727,0.773,4,-5.886,0,0.128,0.118,0.00127,0.99,0.815,102.307,audio_features,5v3OV5fmDs89yo1Eub6yFM,spotify:track:5v3OV5fmDs89yo1Eub6yFM,https://api.spotify.com/v1/tracks/5v3OV5fmDs89yo1Eub6yFM,https://api.spotify.com/v1/audio-analysis/5v3OV5fmDs89yo1Eub6yFM,435867,4,Tom Tom Club|Genius Of Love
Buckner,Pac-Man Fever,[],0.8,0.831,10,-6.744,1,0.0627,0.483,0.000132,0.301,0.891,141.542,audio_features,1jinux2Q5Afix30KCtZiuz,spotify:track:1jinux2Q5Afix30KCtZiuz,https://api.spotify.com/v1/tracks/1jinux2Q5Afix30KCtZiuz,https://api.spotify.com/v1/audio-analysis/1jinux2Q5Afix30KCtZiuz,229042,4,Buckner & Garcia|Pac-Man Fever
A Taste Of Honey,I'll Try Something New - 2002 Digital Remaster / 24-Bit Mastering,"['disco', 'post-disco']",0.625,0.475,0,-9.514,1,0.0275,0.447,1.08e-06,0.133,0.669,99.649,audio_features,0g9IZbES6bwL27DbkZsdLO,spotify:track:0g9IZbES6bwL27DbkZsdLO,https://api.spotify.com/v1/tracks/0g9IZbES6bwL27DbkZsdLO,https://api.spotify.com/v1/audio-analysis/0g9IZbES6bwL27DbkZsdLO,255000,4,A Taste Of Honey|I'll Try Something New
Journey,Open Arms (Live) [Re-Recorded],"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",0.356,0.382,2,-6.65,1,0.0261,0.6,0.0,0.135,0.201,98.879,audio_features,17ZBfcyluftWK56Rgfh9vT,spotify:track:17ZBfcyluftWK56Rgfh9vT,https://api.spotify.com/v1/tracks/17ZBfcyluftWK56Rgfh9vT,https://api.spotify.com/v1/audio-analysis/17ZBfcyluftWK56Rgfh9vT,202879,3,Journey|Open Arms
Quarterflash,Find Another Fool,"['album rock', 'new wave pop']",0.484,0.593,11,-10.542,0,0.0531,0.0123,3.21e-05,0.101,0.698,156.02,audio_features,6bn83QXJh2P11aif4AgrHp,spotify:track:6bn83QXJh2P11aif4AgrHp,https://api.spotify.com/v1/tracks/6bn83QXJh2P11aif4AgrHp,https://api.spotify.com/v1/audio-analysis/6bn83QXJh2P11aif4AgrHp,274971,4,Quarterflash|Find Another Fool
Sister Sledge,My Guy,"['dance pop', 'disco', 'disco house', 'funk', 'philly soul', 'post-disco', 'quiet storm', 'soul']",0.713,0.717,6,-7.159,0,0.1,0.48,2.23e-05,0.0711,0.913,121.928,audio_features,5VLIYi0Oxh4Gat2crMoDE1,spotify:track:5VLIYi0Oxh4Gat2crMoDE1,https://api.spotify.com/v1/tracks/5VLIYi0Oxh4Gat2crMoDE1,https://api.spotify.com/v1/audio-analysis/5VLIYi0Oxh4Gat2crMoDE1,226027,4,Sister Sledge|My Guy
Quincy Jones,One Hundred Ways,"['adult standards', 'disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",0.633,0.353,8,-12.63,1,0.045,0.899,0.000859,0.0704,0.36,90.338,audio_features,4nVYfoWMB0LK6U4WLcpCbZ,spotify:track:4nVYfoWMB0LK6U4WLcpCbZ,https://api.spotify.com/v1/tracks/4nVYfoWMB0LK6U4WLcpCbZ,https://api.spotify.com/v1/audio-analysis/4nVYfoWMB0LK6U4WLcpCbZ,259733,4,Quincy Jones Featuring James Ingram|One Hundred Ways
The Pointer Sisters,Should I Do It,"['adult standards', 'dance pop', 'dance rock', 'disco', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'post-disco', 'quiet storm', 'soft rock']",0.67,0.773,2,-5.752,1,0.0331,0.067,4.02e-05,0.68,0.688,130.461,audio_features,1LOu6SFhz41rPWQFV3IIIe,spotify:track:1LOu6SFhz41rPWQFV3IIIe,https://api.spotify.com/v1/tracks/1LOu6SFhz41rPWQFV3IIIe,https://api.spotify.com/v1/audio-analysis/1LOu6SFhz41rPWQFV3IIIe,230547,4,The Pointer Sisters|Should I Do It
Foreigner,Juke Box Hero - Live,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",0.226,0.931,1,-5.688,1,0.0614,0.000142,0.0282,0.975,0.435,89.913,audio_features,7h2ONppbQ3hkW5mQWbKyHq,spotify:track:7h2ONppbQ3hkW5mQWbKyHq,https://api.spotify.com/v1/tracks/7h2ONppbQ3hkW5mQWbKyHq,https://api.spotify.com/v1/audio-analysis/7h2ONppbQ3hkW5mQWbKyHq,763453,4,Foreigner|Juke Box Hero
Aurra,Make up Your Mind,"['disco', 'funk', 'post-disco']",0.749,0.595,7,-11.059,1,0.0597,0.11,0.00013,0.0497,0.919,116.531,audio_features,2ygH9REjVWBjSYgXJGNgjN,spotify:track:2ygH9REjVWBjSYgXJGNgjN,https://api.spotify.com/v1/tracks/2ygH9REjVWBjSYgXJGNgjN,https://api.spotify.com/v1/audio-analysis/2ygH9REjVWBjSYgXJGNgjN,385760,4,Aurra|Make Up Your Mind
Air Supply,Sweet Dreams,"['adult standards', 'mellow gold', 'soft rock']",0.379,0.466,2,-6.856,0,0.0308,0.392,1.52e-06,0.241,0.327,126.223,audio_features,3sVAq83i04vSLVRNXWKfMO,spotify:track:3sVAq83i04vSLVRNXWKfMO,https://api.spotify.com/v1/tracks/3sVAq83i04vSLVRNXWKfMO,https://api.spotify.com/v1/audio-analysis/3sVAq83i04vSLVRNXWKfMO,236787,4,Air Supply|Sweet Dreams
Sugarhill Gang,Apache,"['east coast hip hop', 'electro', 'funk', 'hip hop', 'hip house', 'new jersey rap', 'old school hip hop', 'rap']",0.827,0.928,7,-7.266,1,0.133,0.332,0.0,0.101,0.261,115.023,audio_features,5yxKwc2vqQON6Z0MfIUnO6,spotify:track:5yxKwc2vqQON6Z0MfIUnO6,https://api.spotify.com/v1/tracks/5yxKwc2vqQON6Z0MfIUnO6,https://api.spotify.com/v1/audio-analysis/5yxKwc2vqQON6Z0MfIUnO6,375293,4,Sugarhill Gang|Apache
Shooting Star,Hollywood - Remastered,['album rock'],0.384,0.496,9,-8.923,0,0.0299,0.0917,4.52e-06,0.139,0.213,97.83,audio_features,7yOebX0QGh6BkvxdZpKuM9,spotify:track:7yOebX0QGh6BkvxdZpKuM9,https://api.spotify.com/v1/tracks/7yOebX0QGh6BkvxdZpKuM9,https://api.spotify.com/v1/audio-analysis/7yOebX0QGh6BkvxdZpKuM9,250773,4,Shooting Star|Hollywood
